iter	Passed	Remaining
4290	306267	1121220
4291	306337	1121144
4292	306409	1121073
4293	306474	1120979
4294	306545	1120907
4295	306613	1120822
4296	306682	1120744
4297	306750	1120661
4298	306817	1120571
4299	306884	1120486
4300	306954	1120407
4301	307021	1120323
4302	307093	1120253
4303	307161	1120169
4304	307227	1120078
4305	307296	1119999
4306	307368	1119927
4307	307446	1119881
4308	307518	1119811
4309	307594	1119756
4310	307669	1119700
4311	307745	1119644
4312	307818	1119581
4313	307888	1119504
4314	307955	1119417
4315	308024	1119338
4316	308090	1119246
4317	308159	1119164
4318	308227	1119081
4319	308294	1118995
4320	308364	1118920
4321	308433	1118838
4322	308503	1118761
4323	308571	1118677
4324	308637	1118588
4325	308713	1118532
4326	308782	1118454
4327	308852	1118378
4328	308923	1118303
4329	308992	1118225
4330	309061	1118145
4331	309134	1118078
4332	309202	1117995
4333	309266	1117898
4334	309336	1117822
4335	309405	1117740
4336	309472	1117654
4337	309538	1117564
4338	309604	1117474
4339	309673	1117392
4340	309741	1117308
4341	309809	1117225
4342	309880	1117154
4343	309950	1117077
4344	310017	1116991
4345	310086	1116911
4346	310156	1116832
4347	310224	1116750
4348	310290	1116659
4349	310358	1116578
4350	310424	1116485
4351	310491	1116400
4352	310564	1116334
4353	310632	1116250
4354	310697	1116157
4355	310768	1116085
4356	310839	1116011
4357	310907	1115927
4358	310976	1115847
4359	311047	1115776
4360	311114	1115689
4361	311187	1115623
4362	311257	1115546
4363	311327	1115471
4364	311394	1115383
4365	311461	1115297
4366	311529	1115214
4367	311597	1115130
4368	311668	1115059
4369	311734	1114968
4370	311803	1114887
4371	311870	1114800
4372	311937	1114714
4373	312005	1114630
4374	312069	1114534
4375	312136	1114446
4376	312210	1114385
4377	312279	1114306
4378	312350	1114231
4379	312418	1114148
4380	312491	1114082
4381	312559	1114001
4382	312627	1113918
4383	312697	1113841
4384	312763	1113752
4385	312832	1113671
4386	312899	1113586
4387	312968	1113505
4388	313034	1113416
4389	313102	1113332
4390	313172	1113254
4391	313243	1113183
4392	313313	1113107
4393	313381	1113026
4394	313451	1112949
4395	313519	1112865
4396	313588	1112786
4397	313658	1112709
4398	313725	1112624
4399	313793	1112541
4400	313864	1112467
4401	313930	1112378
4402	313999	1112298
4403	314068	1112220
4404	314137	1112137
4405	314208	1112066
4406	314279	1111994
4407	314345	1111904
4408	314413	1111819
4409	314484	1111747
4410	314561	1111699
4411	314632	1111625
4412	314701	1111546
4413	314770	1111467
4414	314837	1111381
4415	314905	1111297
4416	314974	1111216
4417	315041	1111131
4418	315110	1111051
4419	315178	1110966
4420	315247	1110888
4421	315314	1110803
4422	315384	1110727
4423	315452	1110643
4424	315517	1110549
4425	315585	1110466
4426	315651	1110376
4427	315723	1110307
4428	315793	1110231
4429	315862	1110153
4430	315934	1110083
4431	316002	1110001
4432	316068	1109912
4433	316134	1109821
4434	316204	1109745
4435	316274	1109668
4436	316342	1109586
4437	316412	1109510
4438	316477	1109419
4439	316543	1109329
4440	316611	1109245
4441	316676	1109153
4442	316743	1109066
4443	316811	1108983
4444	316878	1108898
4445	316950	1108828
4446	317020	1108751
4447	317090	1108674
4448	317159	1108595
4449	317231	1108527
4450	317299	1108446
4451	317371	1108376
4452	317439	1108292
4453	317505	1108204
4454	317574	1108124
4455	317641	1108038
4456	317710	1107959
4457	317780	1107883
4458	317849	1107805
4459	317917	1107720
4460	317983	1107632
4461	318055	1107563
4462	318126	1107491
4463	318195	1107410
4464	318265	1107335
4465	318333	1107251
4466	318401	1107171
4467	318469	1107089
4468	318538	1107009
4469	318607	1106927
4470	318674	1106842
4471	318742	1106760
4472	318810	1106679
4473	318879	1106600
4474	318948	1106521
4475	319014	1106431
4476	319083	1106351
4477	319157	1106290
4478	319227	1106212
4479	319299	1106145
4480	319374	1106085
4481	319449	1106028
4482	319518	1105948
4483	319587	1105870
4484	319657	1105793
4485	319729	1105725
4486	319802	1105659
4487	319870	1105577
4488	319937	1105490
4489	320005	1105407
4490	320069	1105311
4491	320135	1105222
4492	320200	1105131
4493	320265	1105038
4494	320331	1104948
4495	320405	1104887
4496	320476	1104814
4497	320547	1104741
4498	320617	1104665
4499	320683	1104575
4500	320751	1104494
4501	320820	1104415
4502	320889	1104335
4503	320957	1104253
4504	321025	1104171
4505	321093	1104089
4506	321162	1104009
4507	321230	1103925
4508	321295	1103834
4509	321364	1103754
4510	321434	1103678
4511	321502	1103596
4512	321573	1103526
4513	321643	1103448
4514	321712	1103368
4515	321779	1103284
4516	321846	1103198
4517	321914	1103116
4518	321984	1103040
4519	322050	1102951
4520	322118	1102869
4521	322188	1102792
4522	322256	1102710
4523	322321	1102619
4524	322387	1102529
4525	322455	1102446
4526	322524	1102367
4527	322592	1102285
4528	322663	1102214
4529	322736	1102147
4530	322806	1102072
4531	322878	1102003
4532	322945	1101919
4533	323014	1101840
4534	323082	1101758
4535	323148	1101668
4536	323216	1101586
4537	323291	1101526
4538	323357	1101438
4539	323423	1101349
4540	323493	1101272
4541	323561	1101192
4542	323631	1101115
4543	323700	1101038
4544	323768	1100956
4545	323835	1100870
4546	323909	1100806
4547	323978	1100727
4548	324049	1100656
4549	324118	1100578
4550	324185	1100493
4551	324256	1100420
4552	324325	1100342
4553	324395	1100264
4554	324462	1100181
4555	324533	1100109
4556	324603	1100031
4557	324669	1099943
4558	324736	1099858
4559	324803	1099773
4560	324872	1099694
4561	324939	1099608
4562	325009	1099534
4563	325081	1099464
4564	325149	1099382
4565	325219	1099305
4566	325286	1099223
4567	325353	1099137
4568	325421	1099052
4569	325491	1098977
4570	325560	1098901
4571	325630	1098823
4572	325698	1098744
4573	325765	1098655
4574	325832	1098571
4575	325901	1098491
4576	325968	1098406
4577	326037	1098327
4578	326103	1098239
4579	326174	1098167
4580	326245	1098094
4581	326314	1098016
4582	326382	1097934
4583	326449	1097851
4584	326519	1097774
4585	326589	1097701
4586	326659	1097625
4587	326728	1097544
4588	326794	1097458
4589	326859	1097365
4590	326926	1097279
4591	326994	1097196
4592	327059	1097105
4593	327128	1097027
4594	327196	1096946
4595	327262	1096855
4596	327333	1096785
4597	327403	1096709
4598	327475	1096640
4599	327544	1096561
4600	327613	1096483
4601	327681	1096402
4602	327750	1096323
4603	327821	1096250
4604	327888	1096166
4605	327956	1096085
4606	328025	1096005
4607	328093	1095923
4608	328158	1095832
4609	328227	1095754
4610	328295	1095669
4611	328360	1095580
4612	328432	1095509
4613	328502	1095435
4614	328573	1095362
4615	328646	1095298
4616	328715	1095218
4617	328781	1095132
4618	328849	1095049
4619	328916	1094964
4620	328986	1094888
4621	329052	1094800
4622	329119	1094716
4623	329186	1094631
4624	329256	1094554
4625	329321	1094463
4626	329388	1094378
4627	329455	1094295
4628	329521	1094203
4629	329591	1094130
4630	329663	1094061
4631	329733	1093986
4632	329803	1093912
4633	329870	1093826
4634	329936	1093737
4635	330005	1093659
4636	330071	1093571
4637	330140	1093492
4638	330207	1093407
4639	330275	1093325
4640	330342	1093240
4641	330409	1093156
4642	330477	1093072
4643	330544	1092989
4644	330615	1092916
4645	330687	1092850
4646	330756	1092771
4647	330830	1092708
4648	330899	1092631
4649	330968	1092550
4650	331033	1092460
4651	331101	1092377
4652	331169	1092297
4653	331236	1092213
4654	331304	1092129
4655	331372	1092048
4656	331442	1091974
4657	331509	1091888
4658	331576	1091804
4659	331648	1091735
4660	331715	1091649
4661	331783	1091569
4662	331851	1091489
4663	331919	1091404
4664	331990	1091333
4665	332061	1091262
4666	332129	1091181
4667	332195	1091092
4668	332260	1091002
4669	332327	1090915
4670	332393	1090829
4671	332461	1090748
4672	332530	1090667
4673	332600	1090593
4674	332675	1090536
4675	332751	1090479
4676	332826	1090419
4677	332900	1090359
4678	332972	1090291
4679	333045	1090224
4680	333113	1090143
4681	333185	1090076
4682	333256	1090003
4683	333326	1089930
4684	333395	1089850
4685	333461	1089763
4686	333530	1089685
4687	333597	1089598
4688	333664	1089516
4689	333737	1089451
4690	333802	1089360
4691	333872	1089283
4692	333938	1089195
4693	334005	1089109
4694	334071	1089021
4695	334138	1088937
4696	334205	1088853
4697	334275	1088779
4698	334345	1088702
4699	334415	1088627
4700	334483	1088546
4701	334552	1088468
4702	334624	1088401
4703	334694	1088324
4704	334764	1088250
4705	334831	1088166
4706	334899	1088086
4707	334967	1088003
4708	335036	1087926
4709	335102	1087839
4710	335166	1087745
4711	335236	1087668
4712	335304	1087586
4713	335373	1087509
4714	335446	1087445
4715	335518	1087374
4716	335585	1087292
4717	335653	1087208
4718	335722	1087131
4719	335791	1087053
4720	335858	1086969
4721	335926	1086888
4722	335994	1086808
4723	336062	1086724
4724	336129	1086641
4725	336196	1086556
4726	336263	1086470
4727	336329	1086384
4728	336394	1086293
4729	336463	1086215
4730	336529	1086127
4731	336600	1086056
4732	336672	1085986
4733	336745	1085922
4734	336814	1085844
4735	336880	1085756
4736	336951	1085684
4737	337021	1085609
4738	337092	1085538
4739	337158	1085449
4740	337224	1085363
4741	337292	1085281
4742	337360	1085201
4743	337428	1085120
4744	337508	1085076
4745	337581	1085012
4746	337657	1084957
4747	337732	1084897
4748	337809	1084845
4749	337887	1084796
4750	337963	1084742
4751	338037	1084678
4752	338106	1084600
4753	338179	1084534
4754	338249	1084461
4755	338320	1084389
4756	338387	1084306
4757	338459	1084236
4758	338526	1084151
4759	338593	1084069
4760	338665	1083998
4761	338737	1083930
4762	338816	1083884
4763	338885	1083807
4764	338957	1083738
4765	339027	1083665
4766	339106	1083618
4767	339177	1083545
4768	339246	1083468
4769	339314	1083387
4770	339382	1083306
4771	339451	1083227
4772	339519	1083147
4773	339588	1083070
4774	339654	1082981
4775	339720	1082894
4776	339792	1082825
4777	339865	1082760
4778	339941	1082705
4779	340011	1082631
4780	340084	1082565
4781	340156	1082496
4782	340230	1082434
4783	340298	1082353
4784	340367	1082275
4785	340432	1082184
4786	340501	1082107
4787	340567	1082020
4788	340636	1081941
4789	340702	1081853
4790	340770	1081774
4791	340837	1081688
4792	340905	1081609
4793	340975	1081533
4794	341048	1081468
4795	341117	1081389
4796	341189	1081321
4797	341264	1081262
4798	341334	1081189
4799	341403	1081111
4800	341471	1081031
4801	341541	1080956
4802	341611	1080882
4803	341683	1080812
4804	341752	1080733
4805	341819	1080649
4806	341886	1080567
4807	341955	1080487
4808	342027	1080419
4809	342098	1080348
4810	342169	1080277
4811	342239	1080202
4812	342307	1080121
4813	342373	1080034
4814	342450	1079981
4815	342523	1079915
4816	342597	1079853
4817	342666	1079776
4818	342736	1079700
4819	342809	1079636
4820	342879	1079562
4821	342951	1079492
4822	343022	1079421
4823	343091	1079344
4824	343160	1079265
4825	343227	1079182
4826	343295	1079102
4827	343364	1079023
4828	343432	1078943
4829	343501	1078864
4830	343572	1078794
4831	343645	1078727
4832	343714	1078649
4833	343786	1078582
4834	343855	1078503
4835	343922	1078421
4836	343990	1078340
4837	344060	1078263
4838	344133	1078199
